exception_id,exception_type,severity,owner,region,area_manager,age_days,status,recommended_action,campaign_id,store_id,sku,allocation_id,confirmation_id,message,created_date,sla_status,priority_score
EXC-1495,low_sell_through,critical,Merchant + Planner,North,Marcus Lee,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-082,FCL-008,,,Low sell-through for SKU FCL-008 at store S-082: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1496,low_sell_through,critical,Merchant + Planner,North,Marcus Lee,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-082,FCL-009,,,Low sell-through for SKU FCL-009 at store S-082: sell-through=32.5% vs target 66%.,2026-09-28,within,315
EXC-1497,low_sell_through,critical,Merchant + Planner,North,Marcus Lee,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-082,FCL-010,,,Low sell-through for SKU FCL-010 at store S-082: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1503,low_sell_through,critical,Merchant + Planner,South,Jennifer Kim,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-008,FCL-008,,,Low sell-through for SKU FCL-008 at store S-008: sell-through=27.0% vs target 66%.,2026-09-28,within,315
EXC-1506,low_sell_through,critical,Merchant + Planner,East,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-047,FCL-009,,,Low sell-through for SKU FCL-009 at store S-047: sell-through=31.4% vs target 66%.,2026-09-28,within,315
EXC-1507,low_sell_through,critical,Merchant + Planner,South,Robert Taylor,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-019,FCL-002,,,Low sell-through for SKU FCL-002 at store S-019: sell-through=27.7% vs target 66%.,2026-09-28,within,315
EXC-1511,low_sell_through,critical,Merchant + Planner,South,Robert Taylor,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-019,FCL-010,,,Low sell-through for SKU FCL-010 at store S-019: sell-through=8.3% vs target 66%.,2026-09-28,within,315
EXC-1518,low_sell_through,critical,Merchant + Planner,South,David Park,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-048,FCL-005,,,Low sell-through for SKU FCL-005 at store S-048: sell-through=10.5% vs target 66%.,2026-09-28,within,315
EXC-1525,low_sell_through,critical,Merchant + Planner,East,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-074,FCL-003,,,Low sell-through for SKU FCL-003 at store S-074: sell-through=23.1% vs target 66%.,2026-09-28,within,315
EXC-1526,low_sell_through,critical,Merchant + Planner,East,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-074,FCL-004,,,Low sell-through for SKU FCL-004 at store S-074: sell-through=29.1% vs target 66%.,2026-09-28,within,315
EXC-1527,low_sell_through,critical,Merchant + Planner,East,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-074,FCL-005,,,Low sell-through for SKU FCL-005 at store S-074: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1528,low_sell_through,critical,Merchant + Planner,East,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-074,FCL-006,,,Low sell-through for SKU FCL-006 at store S-074: sell-through=22.2% vs target 66%.,2026-09-28,within,315
EXC-1529,low_sell_through,critical,Merchant + Planner,East,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-074,FCL-007,,,Low sell-through for SKU FCL-007 at store S-074: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1530,low_sell_through,critical,Merchant + Planner,East,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-074,FCL-008,,,Low sell-through for SKU FCL-008 at store S-074: sell-through=6.7% vs target 66%.,2026-09-28,within,315
EXC-1531,low_sell_through,critical,Merchant + Planner,East,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-074,FCL-009,,,Low sell-through for SKU FCL-009 at store S-074: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1532,low_sell_through,critical,Merchant + Planner,East,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-074,FCL-010,,,Low sell-through for SKU FCL-010 at store S-074: sell-through=3.4% vs target 66%.,2026-09-28,within,315
EXC-1535,low_sell_through,critical,Merchant + Planner,North,Robert Taylor,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-002,FCL-009,,,Low sell-through for SKU FCL-009 at store S-002: sell-through=30.8% vs target 66%.,2026-09-28,within,315
EXC-1537,low_sell_through,critical,Merchant + Planner,North,Jennifer Kim,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-037,FCL-003,,,Low sell-through for SKU FCL-003 at store S-037: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1538,low_sell_through,critical,Merchant + Planner,North,Jennifer Kim,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-037,FCL-004,,,Low sell-through for SKU FCL-004 at store S-037: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1540,low_sell_through,critical,Merchant + Planner,North,Jennifer Kim,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-037,FCL-006,,,Low sell-through for SKU FCL-006 at store S-037: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1543,low_sell_through,critical,Merchant + Planner,North,Jennifer Kim,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-037,FCL-009,,,Low sell-through for SKU FCL-009 at store S-037: sell-through=26.5% vs target 66%.,2026-09-28,within,315
EXC-1544,low_sell_through,critical,Merchant + Planner,North,Jennifer Kim,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-037,FCL-010,,,Low sell-through for SKU FCL-010 at store S-037: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1547,low_sell_through,critical,Merchant + Planner,East,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-092,FCL-002,,,Low sell-through for SKU FCL-002 at store S-092: sell-through=5.3% vs target 66%.,2026-09-28,within,315
EXC-1548,low_sell_through,critical,Merchant + Planner,East,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-092,FCL-003,,,Low sell-through for SKU FCL-003 at store S-092: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1549,low_sell_through,critical,Merchant + Planner,East,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-092,FCL-004,,,Low sell-through for SKU FCL-004 at store S-092: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1550,low_sell_through,critical,Merchant + Planner,East,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-092,FCL-005,,,Low sell-through for SKU FCL-005 at store S-092: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1551,low_sell_through,critical,Merchant + Planner,East,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-092,FCL-006,,,Low sell-through for SKU FCL-006 at store S-092: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1552,low_sell_through,critical,Merchant + Planner,East,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-092,FCL-007,,,Low sell-through for SKU FCL-007 at store S-092: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1554,low_sell_through,critical,Merchant + Planner,East,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-092,FCL-009,,,Low sell-through for SKU FCL-009 at store S-092: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1555,low_sell_through,critical,Merchant + Planner,East,Maria Rodriguez,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-092,FCL-010,,,Low sell-through for SKU FCL-010 at store S-092: sell-through=13.7% vs target 66%.,2026-09-28,within,315
EXC-1557,low_sell_through,critical,Merchant + Planner,North,David Park,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-040,FCL-005,,,Low sell-through for SKU FCL-005 at store S-040: sell-through=30.9% vs target 66%.,2026-09-28,within,315
EXC-1561,low_sell_through,critical,Merchant + Planner,East,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-088,FCL-010,,,Low sell-through for SKU FCL-010 at store S-088: sell-through=32.3% vs target 66%.,2026-09-28,within,315
EXC-1565,low_sell_through,critical,Merchant + Planner,North,Jennifer Kim,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-081,FCL-006,,,Low sell-through for SKU FCL-006 at store S-081: sell-through=30.9% vs target 66%.,2026-09-28,within,315
EXC-1567,low_sell_through,critical,Merchant + Planner,East,Marcus Lee,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-057,FCL-007,,,Low sell-through for SKU FCL-007 at store S-057: sell-through=31.9% vs target 66%.,2026-09-28,within,315
EXC-1571,low_sell_through,critical,Merchant + Planner,West,Emma Wilson,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-097,FCL-007,,,Low sell-through for SKU FCL-007 at store S-097: sell-through=20.0% vs target 66%.,2026-09-28,within,315
EXC-1573,low_sell_through,critical,Merchant + Planner,East,David Park,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-072,FCL-002,,,Low sell-through for SKU FCL-002 at store S-072: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1574,low_sell_through,critical,Merchant + Planner,East,David Park,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-072,FCL-003,,,Low sell-through for SKU FCL-003 at store S-072: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1575,low_sell_through,critical,Merchant + Planner,East,David Park,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-072,FCL-004,,,Low sell-through for SKU FCL-004 at store S-072: sell-through=30.8% vs target 66%.,2026-09-28,within,315
EXC-1576,low_sell_through,critical,Merchant + Planner,East,David Park,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-072,FCL-005,,,Low sell-through for SKU FCL-005 at store S-072: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1577,low_sell_through,critical,Merchant + Planner,East,David Park,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-072,FCL-006,,,Low sell-through for SKU FCL-006 at store S-072: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1578,low_sell_through,critical,Merchant + Planner,East,David Park,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-072,FCL-007,,,Low sell-through for SKU FCL-007 at store S-072: sell-through=11.5% vs target 66%.,2026-09-28,within,315
EXC-1580,low_sell_through,critical,Merchant + Planner,East,David Park,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-072,FCL-009,,,Low sell-through for SKU FCL-009 at store S-072: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1581,low_sell_through,critical,Merchant + Planner,East,David Park,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-072,FCL-010,,,Low sell-through for SKU FCL-010 at store S-072: sell-through=18.5% vs target 66%.,2026-09-28,within,315
EXC-1582,low_sell_through,critical,Merchant + Planner,East,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-027,FCL-002,,,Low sell-through for SKU FCL-002 at store S-027: sell-through=8.8% vs target 66%.,2026-09-28,within,315
EXC-1584,low_sell_through,critical,Merchant + Planner,East,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-027,FCL-004,,,Low sell-through for SKU FCL-004 at store S-027: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1588,low_sell_through,critical,Merchant + Planner,East,Lisa Wong,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-027,FCL-010,,,Low sell-through for SKU FCL-010 at store S-027: sell-through=0.0% vs target 66%.,2026-09-28,within,315
EXC-1594,low_sell_through,critical,Merchant + Planner,South,Jennifer Kim,0,open,Review pricing and display; consider promo acceleration.,C-2026-FCL,S-061,FCL-003,,,Low sell-through for SKU FCL-003 at store S-061: sell-through=28.9% vs target 66%.,2026-09-28,within,315
EXC-181,quantity_mismatch,critical,DC Operations,North,Robert Taylor,0,open,Reconcile planned vs shipped vs received; initiate DC count verification.,C-2026-BTS,S-058,BTS-004,A-494-S-058-BTS-004,CONF-481-S-058-BTS-004,"Quantity mismatch for confirmation CONF-481-S-058-BTS-004: shipped=52, received=41, variance=-11 (21.2%).",2026-07-30,within,315
EXC-210,quantity_mismatch,critical,DC Operations,East,Jennifer Kim,0,open,Reconcile planned vs shipped vs received; initiate DC count verification.,C-2026-BTS,S-062,BTS-009,A-769-S-062-BTS-009,CONF-746-S-062-BTS-009,"Quantity mismatch for confirmation CONF-746-S-062-BTS-009: shipped=37, received=29, variance=-8 (21.6%).",2026-07-30,within,315
EXC-225,quantity_mismatch,critical,DC Operations,West,Sarah Chen,0,open,Reconcile planned vs shipped vs received; initiate DC count verification.,C-2026-BTS,S-013,BTS-008,A-898-S-013-BTS-008,CONF-871-S-013-BTS-008,"Quantity mismatch for confirmation CONF-871-S-013-BTS-008: shipped=48, received=38, variance=-10 (20.8%).",2026-08-01,within,315
EXC-250,quantity_mismatch,critical,DC Operations,North,Marcus Lee,0,open,Reconcile planned vs shipped vs received; initiate DC count verification.,C-2026-FCL,S-082,FCL-003,A-1163-S-082-FCL-003,CONF-1128-S-082-FCL-003,"Quantity mismatch for confirmation CONF-1128-S-082-FCL-003: shipped=39, received=31, variance=-8 (20.5%).",2026-08-31,within,315
EXC-255,quantity_mismatch,critical,DC Operations,East,Lisa Wong,0,open,Reconcile planned vs shipped vs received; initiate DC count verification.,C-2026-FCL,S-047,FCL-003,A-1193-S-047-FCL-003,CONF-1157-S-047-FCL-003,"Quantity mismatch for confirmation CONF-1157-S-047-FCL-003: shipped=81, received=64, variance=-17 (21.0%).",2026-08-30,within,315
EXC-262,quantity_mismatch,critical,DC Operations,West,Sarah Chen,0,open,Reconcile planned vs shipped vs received; initiate DC count verification.,C-2026-FCL,S-050,FCL-005,A-1245-S-050-FCL-005,CONF-1207-S-050-FCL-005,"Quantity mismatch for confirmation CONF-1207-S-050-FCL-005: shipped=51, received=40, variance=-11 (21.6%).",2026-08-29,within,315
EXC-312,missing_photo_proof,critical,Field Representative,North,Maria Rodriguez,0,open,Request field rep to re-submit photo proof within 24h.,C-2026-BTS,S-018,BTS-006,A-506-S-018-BTS-006,CONF-492-S-018-BTS-006,Confirmation CONF-492-S-018-BTS-006 has no photo proof records.,2026-08-02,within,315
EXC-313,missing_photo_proof,critical,Field Representative,North,Maria Rodriguez,0,open,Request field rep to re-submit photo proof within 24h.,C-2026-BTS,S-018,BTS-008,A-508-S-018-BTS-008,CONF-494-S-018-BTS-008,Confirmation CONF-494-S-018-BTS-008 has no photo proof records.,2026-08-02,within,315
EXC-315,missing_photo_proof,critical,Field Representative,North,Maria Rodriguez,0,open,Request field rep to re-submit photo proof within 24h.,C-2026-BTS,S-066,BTS-008,A-558-S-066-BTS-008,CONF-541-S-066-BTS-008,Confirmation CONF-541-S-066-BTS-008 has no photo proof records.,2026-08-07,within,315
EXC-316,missing_photo_proof,critical,Field Representative,South,Emma Wilson,0,open,Request field rep to re-submit photo proof within 24h.,C-2026-BTS,S-039,BTS-002,A-562-S-039-BTS-002,CONF-545-S-039-BTS-002,Confirmation CONF-545-S-039-BTS-002 has no photo proof records.,2026-08-05,within,315
EXC-319,missing_photo_proof,critical,Field Representative,North,Jennifer Kim,0,open,Request field rep to re-submit photo proof within 24h.,C-2026-BTS,S-094,BTS-007,A-577-S-094-BTS-007,CONF-559-S-094-BTS-007,Confirmation CONF-559-S-094-BTS-007 has no photo proof records.,2026-08-12,within,315
EXC-320,missing_photo_proof,critical,Field Representative,West,Ahmed Hassan,0,open,Request field rep to re-submit photo proof within 24h.,C-2026-BTS,S-041,BTS-009,A-599-S-041-BTS-009,CONF-579-S-041-BTS-009,Confirmation CONF-579-S-041-BTS-009 has no photo proof records.,2026-08-07,within,315
